yr,C
1980,26.16666667
1980,27.44444444
1980,26.83333333
1980,27
1980,27.44444444
1980,28.16666667
1980,28.05555556
1980,28.61111111
1980,28.22222222
1980,26.72222222
1980,27.72222222
1980,26.94444444
1980,26.44444444
1980,26.5
1980,27.44444444
1980,28.22222222
1980,27.16666667
1980,27.55555556
1980,26.61111111
1980,27.11111111
1980,26.22222222
1980,27.38888889
1980,27.88888889
1980,27.44444444
1980,27
1980,25.5
1980,25
1980,24.55555556
1980,23.88888889
1980,26.44444444
1980,27.16666667
1980,26.94444444
1980,27.33333333
1980,26.77777778
1980,25.72222222
1980,24.44444444
1980,25.77777778
1980,26.22222222
1980,26.77777778
1980,26.88888889
1980,26.83333333
1980,27.38888889
1980,30.27777778
1981,25.5
1981,30.72222222
1981,26.27777778
1981,28.5
1981,25.11111111
1981,28
1981,25.83333333
1981,25.88888889
1981,28.27777778
1981,24.55555556
1981,26.66666667
1981,26.27777778
1981,27
1981,26.88888889
1981,26.22222222
1981,31.72222222
1981,26.88888889
1981,26.61111111
1981,27.16666667
1981,27.61111111
1981,29.38888889
1981,29.11111111
1981,27.88888889
1981,30.83333333
1981,28.72222222
1981,28.5
1981,29.83333333
1981,29
1981,31.72222222
1981,29.94444444
1981,24.66666667
1981,29.44444444
1981,26.77777778
1981,29.38888889
1981,30
1981,30.55555556
1981,29.66666667
1981,29.77777778
1981,30.22222222
1981,30.61111111
1981,29.05555556
1981,30.33333333
1981,30.88888889
1981,30.88888889
1981,29.77777778
1981,27.66666667
1981,26.83333333
1981,27.61111111
1981,28.88888889
1981,29.5
1981,29.11111111
1981,31.11111111
1981,33.27777778
1981,31.11111111
1981,30.77777778
1981,28.16666667
1981,31.61111111
1981,27.88888889
1981,27.66666667
1981,28.5
1981,30.11111111
1981,30
1981,30.16666667
1981,30.77777778
1981,34.16666667
1981,28.22222222
1981,32
1981,26.88888889
1981,30
1981,29.77777778
1981,29.11111111
1981,29.5
1981,28.77777778
1981,29.27777778
1981,32.16666667
1981,31.5
1981,28.77777778
1981,31
1981,31.83333333
1981,32.44444444
1981,31.77777778
1981,30.33333333
1981,31
1981,29.5
1981,30.27777778
1981,30.27777778
1981,30.83333333
1981,31.16666667
1981,31.55555556
1981,28.16666667
1981,32
1981,26.77777778
1981,26.38888889
1981,26
1981,25.38888889
1981,30
1981,26.33333333
1981,28.5
1981,28.77777778
1981,28.77777778
1981,26.61111111
1981,28.05555556
1981,27.55555556
1981,26.72222222
1981,25.5
1981,27.27777778
1981,27.38888889
1981,28.38888889
1981,25.5
1981,27.61111111
1981,25
1981,27.66666667
1981,27.5
1981,27.94444444
1981,26.33333333
1981,26.22222222
1981,28.27777778
1981,27.88888889
1981,25.16666667
1981,24.77777778
1981,24.72222222
1981,26.55555556
1981,24.88888889
1981,27.27777778
1981,27.5
1981,24.88888889
1981,26.27777778
1981,26
1981,27.55555556
1981,25.77777778
1981,27
1981,26.77777778
1981,27.44444444
1981,27.22222222
1981,28.5
1981,27.77777778
1981,26.83333333
1981,28.66666667
1981,27.22222222
1981,25.61111111
1981,25.5
1981,27
1981,27
1981,29.55555556
1981,27.94444444
1981,28
1981,29.27777778
1981,28.88888889
1981,29.61111111
1981,27.61111111
1981,28.66666667
1981,27.83333333
1981,28.5
1981,27.44444444
1981,27.11111111
1981,26.55555556
1981,26.88888889
1981,27.77777778
1981,27.27777778
1981,26
1981,28.61111111
1981,28
1981,27.33333333
1981,27
1981,26.77777778
1981,27.66666667
1981,26.83333333
1981,26.11111111
1981,27.77777778
1981,28.22222222
1981,28.77777778
1981,26.66666667
1981,26.61111111
1981,26.77777778
1981,27.16666667
1981,25
1981,25.22222222
1981,25.72222222
1981,26.83333333
1981,26.72222222
1981,27.66666667
1981,27.27777778
1981,25.77777778
1981,26
1981,27.11111111
1981,27.66666667
1981,28.44444444
1981,26.61111111
1981,26.66666667
1981,27.11111111
1981,27.88888889
1981,28.5
1981,27.27777778
1981,27.11111111
1981,28.33333333
1981,28.33333333
1981,26.44444444
1981,27.77777778
1981,27
1981,27.16666667
1981,27.11111111
1981,24.77777778
1981,25.5
1981,25.72222222
1981,26.16666667
1981,27.33333333
1981,27.66666667
1981,29.66666667
1981,28.33333333
1981,28.5
1981,27
1981,26.83333333
1981,28.55555556
1981,26.61111111
1981,27.33333333
1981,26.38888889
1981,26.5
1981,26.77777778
1981,28.88888889
1981,27.11111111
1981,25.77777778
1981,25.5
1981,26.88888889
1981,25.55555556
1981,30.77777778
1981,28.38888889
1981,31.77777778
1981,27.55555556
1981,31
1981,26
1981,26.83333333
1981,30
1981,27
1981,30.61111111
1982,26.38888889
1982,26.22222222
1982,32.55555556
1982,28
1982,27.44444444
1982,28.55555556
1982,27.33333333
1982,29.55555556
1982,26.94444444
1982,29.11111111
1982,28.55555556
1982,31.22222222
1982,29.77777778
1982,29.83333333
1982,28.77777778
1982,29.11111111
1982,27.27777778
1982,28
1982,26.44444444
1982,29.5
1982,29.72222222
1982,29.05555556
1982,26
1982,29.61111111
1982,27.94444444
1982,32.16666667
1982,29.11111111
1982,30.05555556
1982,30.11111111
1982,30.66666667
1982,30.05555556
1982,28.83333333
1982,31.22222222
1982,32.5
1982,28.94444444
1982,29.33333333
1982,30.5
1982,27.72222222
1982,32.61111111
1982,28.5
1982,29.66666667
1982,29.72222222
1982,28.77777778
1982,29.38888889
1982,29.38888889
1982,29.44444444
1982,28.55555556
1982,29.27777778
1982,29.33333333
1982,30.5
1982,29.88888889
1982,26.27777778
1982,29.88888889
1982,24.44444444
1982,32.33333333
1982,30.38888889
1982,30.16666667
1982,30.44444444
1982,30.61111111
1982,30.16666667
1982,32.5
1982,31.44444444
1982,30.22222222
1982,30.11111111
1982,29.88888889
1982,32.05555556
1982,30.33333333
1982,30.33333333
1982,31.27777778
1982,30.22222222
1982,30.61111111
1982,28.88888889
1982,30.16666667
1982,30.61111111
1982,29.16666667
1982,30.33333333
1982,30.61111111
1982,30.77777778
1982,31.22222222
1982,31
1982,30.88888889
1982,30.77777778
1982,30.5
1982,29.83333333
1982,30.27777778
1982,31
1982,30.38888889
1982,30.66666667
1982,31.5
1982,30.22222222
1982,29.27777778
1982,31
1982,31.94444444
1982,31.27777778
1982,29.77777778
1982,31.77777778
1982,29.72222222
1982,30.05555556
1982,31.61111111
1982,30.83333333
1982,30.72222222
1982,31
1982,31.44444444
1982,30.66666667
1982,30.66666667
1982,27.27777778
1982,28.66666667
1982,28.66666667
1982,29.72222222
1982,29.33333333
1982,29.94444444
1982,29.77777778
1982,30.55555556
1982,29.38888889
1982,28.27777778
1982,29.72222222
1982,29.83333333
1982,29.61111111
1982,28.83333333
1982,28.33333333
1982,28.77777778
1982,27.44444444
1982,28
1982,27.22222222
1982,26.61111111
1982,25.72222222
1982,27.44444444
1982,24.11111111
1982,24.16666667
1982,24.61111111
1982,23.83333333
1982,25
1982,25.05555556
1982,25.33333333
1982,26.72222222
1982,25.44444444
1982,29.05555556
1982,28.66666667
1982,28.72222222
1982,28.16666667
1982,27.38888889
1982,27.83333333
1982,28.44444444
1982,27.44444444
1982,25
1982,27.72222222
1982,26.94444444
1982,27.27777778
1982,28.55555556
1982,27.5
1982,27.16666667
1982,27.94444444
1982,27.72222222
1982,27.83333333
1982,28.33333333
1982,27.44444444
1982,25.88888889
1982,26
1982,28.61111111
1982,26.5
1982,30.94444444
1982,29.16666667
1982,26.55555556
1982,28.22222222
1982,28.38888889
1982,28
1982,25.83333333
1982,26.33333333
1982,27.27777778
1982,29.61111111
1982,27.66666667
1982,28.22222222
1982,28.83333333
1982,27.38888889
1982,27.61111111
1982,28.05555556
1982,31.05555556
1982,28.83333333
1982,28.11111111
1982,29.22222222
1982,27.11111111
1982,30.44444444
1982,29.27777778
1982,30.5
1982,29.55555556
1982,30
1982,28.27777778
1982,28.27777778
1982,29.05555556
1982,28.38888889
1982,30.05555556
1982,30
1982,30.55555556
1982,30.5
1982,29.33333333
1982,29.11111111
1982,30.66666667
1982,29
1982,29.33333333
1982,30.11111111
1982,30.55555556
1982,27.88888889
1982,28.61111111
1982,30.05555556
1982,29.66666667
1982,27.83333333
1982,26.5
1982,28.44444444
1982,27.27777778
1982,28.83333333
1982,27.27777778
1982,27.77777778
1982,27.83333333
1982,25.61111111
1982,24.38888889
1982,25.05555556
1982,26.61111111
1982,25.27777778
1982,27.94444444
1982,28
1982,26.72222222
1982,26.11111111
1982,25.66666667
1982,26.83333333
1982,27.22222222
1982,27.27777778
1982,24.77777778
1982,27.22222222
1982,29.16666667
1982,27.22222222
1982,25.05555556
1982,26.27777778
1982,26.05555556
1982,29.27777778
1982,28
1982,26.83333333
1982,27.88888889
1982,28.27777778
1982,27.94444444
1982,27.88888889
1982,28
1982,27.66666667
1982,28.05555556
1982,26.61111111
1982,26.83333333
1982,27.77777778
1982,25.88888889
1982,30
1982,28
1982,27.83333333
1982,29.44444444
1982,29.11111111
1982,29.77777778
1982,28.55555556
1982,28.27777778
1982,28.77777778
1982,28.27777778
1982,28.44444444
1982,28.94444444
1982,28.88888889
1982,28.22222222
1982,27.83333333
1982,27.27777778
1982,27
1982,28
1982,28
1982,27.61111111
1982,27.16666667
1982,30.61111111
1982,28.72222222
1982,28.66666667
1982,29.72222222
1982,27.88888889
1982,28.44444444
1982,29.61111111
1982,28.27777778
1982,30.72222222
1982,29.33333333
1982,25.77777778
1982,26.66666667
1982,26.94444444
1982,28.61111111
1982,31.33333333
1982,31.22222222
1982,31.05555556
1982,31.22222222
1983,30
1983,30
1983,30
1983,30.38888889
1983,31.05555556
1983,27.44444444
1983,27
1983,27.38888889
1983,26.22222222
1983,25.88888889
1983,30.27777778
1983,30.05555556
1983,29.66666667
1983,33.16666667
1983,28.94444444
1983,28.16666667
1983,24.16666667
1983,28.55555556
1983,30.44444444
1983,31.5
1983,31.38888889
1983,27.72222222
1983,29.22222222
1983,32.33333333
1983,31.61111111
1983,29.72222222
1983,28.94444444
1983,31.61111111
1983,30.55555556
1983,32.83333333
1983,31.16666667
1983,32.5
1983,32.77777778
1983,31.22222222
1983,29.66666667
1983,30.72222222
1983,30
1983,30.72222222
1983,30.5
1983,30.55555556
1983,27.27777778
1983,34.72222222
1983,32.38888889
1983,33
1983,33
1983,32.5
1983,32.44444444
1983,28.5
1983,35.5
1983,33.22222222
1983,34.44444444
1983,33.55555556
1983,31.33333333
1983,29.38888889
1983,32.72222222
1983,33.55555556
1983,32.11111111
1983,32.77777778
1983,34.66666667
1983,33.11111111
1983,29.83333333
1983,27.05555556
1983,27.66666667
1983,26.38888889
1983,31
1983,28.22222222
1983,28.27777778
1983,27.77777778
1983,27.33333333
1983,30.33333333
1983,30.38888889
1983,28.66666667
1983,29.66666667
1983,27.5
1983,26.33333333
1983,32
1983,25.83333333
1983,27.38888889
1983,25.5
1983,27.88888889
1983,26.38888889
1983,30.61111111
1983,29.83333333
1983,29.05555556
1983,27.88888889
1983,27.11111111
1983,27.83333333
1983,31.61111111
1983,29.77777778
1983,27.22222222
1983,29.27777778
1983,25.33333333
1983,28.66666667
1983,27
1983,31.16666667
1983,24.27777778
1983,29.11111111
1983,27.44444444
1983,27.33333333
1983,27
1983,28.38888889
1983,28.83333333
1983,28.33333333
1983,27.77777778
1983,26.55555556
1983,26.61111111
1983,26.38888889
1983,26.94444444
1983,28.11111111
1983,26.11111111
1983,27.94444444
1983,27.16666667
1983,26.72222222
1983,27.77777778
1983,29.38888889
1983,26.44444444
1983,29.22222222
1983,28.44444444
1983,26.88888889
1983,28.16666667
1983,29.05555556
1983,28.44444444
1983,27.55555556
1983,26.16666667
1983,27.44444444
1983,31.05555556
1983,26.22222222
1983,26.77777778
1983,27.38888889
1983,30.16666667
1983,26.83333333
1983,26.88888889
1983,27.16666667
1983,26.94444444
1983,26.16666667
1983,29.16666667
1983,27.33333333
1983,26.22222222
1983,25.16666667
1983,25.61111111
1983,25.83333333
1983,26.77777778
1983,25.72222222
1983,25.33333333
1983,28.72222222
1983,27.83333333
1983,28.27777778
1983,27.27777778
1983,26
1983,28.61111111
1983,27.61111111
1983,28.22222222
1983,27.83333333
1983,29.72222222
1983,27.83333333
1983,24.5
1983,29.22222222
1983,26.16666667
1983,27.5
1983,28.61111111
1983,28.72222222
1983,25.94444444
1983,26.16666667
1983,24.38888889
1983,27.16666667
1983,26.88888889
1983,26.55555556
1983,25.72222222
1983,27
1983,28.66666667
1983,28.16666667
1983,29.22222222
1984,25.16666667
1984,28.5
1984,29.94444444
1984,30.22222222
1984,28.38888889
1984,31
1984,26.61111111
1984,25.61111111
1984,27.05555556
1984,31.05555556
1984,30.94444444
1984,30.22222222
1984,26
1984,27.94444444
1984,29.27777778
1984,32.77777778
1984,29.88888889
1984,33
1984,31.55555556
1984,28.16666667
1984,29.72222222
1984,31.66666667
1984,31.5
1984,32.44444444
1984,30.77777778
1984,31.61111111
1984,31.27777778
1984,33.22222222
1984,32.83333333
1984,32.5
1984,30.38888889
1984,32.44444444
1984,32.5
1984,32.61111111
1984,32.22222222
1984,30.22222222
1984,30.11111111
1984,32.38888889
1984,32.66666667
1984,31.88888889
1984,30.22222222
1984,31
1984,32
1984,29.5
1984,30.44444444
1984,30.5
1984,30.05555556
1984,27.66666667
1984,28.88888889
1984,30.55555556
1984,28.38888889
1984,31.94444444
1984,30.55555556
1984,30.66666667
1984,27.61111111
1984,31
1984,27.94444444
1984,30.16666667
1984,29.77777778
1984,30.66666667
1984,30.27777778
1984,28.61111111
1984,28.33333333
1984,26.72222222
1984,32.22222222
1984,30.22222222
1984,29.55555556
1984,30.33333333
1984,28.27777778
1984,29.72222222
1984,29.94444444
1984,30.38888889
1984,29.77777778
1984,26.88888889
1984,28.88888889
1984,29.94444444
1984,28
1984,29.77777778
1984,28.61111111
1984,27.94444444
1984,28.11111111
1984,29.33333333
1984,29.44444444
1984,28.55555556
1984,28.22222222
1984,28
1984,26.88888889
1984,28
1984,29.11111111
1984,28.16666667
1984,29.27777778
1984,31
1984,27.88888889
1984,29.5
1984,29.61111111
1984,29.94444444
1984,28.61111111
1984,27.66666667
1984,29.33333333
1984,26.88888889
1984,27.27777778
1984,29.5
1984,27.33333333
1984,27.16666667
1984,27.22222222
1984,26.33333333
1984,28.38888889
1984,29.22222222
1984,28.61111111
1984,28.66666667
1984,26.27777778
1984,27.5
1984,28.72222222
1984,29.44444444
1984,28.61111111
1984,28.61111111
1984,26.5
1984,27.83333333
1984,28.27777778
1984,29.55555556
1984,29.66666667
1984,28.27777778
1984,28.61111111
1984,28.33333333
1984,25.5
1984,27.38888889
1984,27.61111111
1984,28
1984,27.11111111
1984,26.05555556
1984,28.44444444
1984,26.22222222
1984,25.33333333
1984,27.44444444
1984,27.72222222
1984,28.72222222
1984,28.16666667
1984,28.11111111
1984,29.27777778
1984,27.55555556
1984,29.27777778
1984,27.38888889
1984,26.16666667
1984,28
1984,26.88888889
1984,27.77777778
1984,28.05555556
1984,28.55555556
1984,29.27777778
1984,28.05555556
1984,28.66666667
1984,28.22222222
1984,27.88888889
1984,27.77777778
1984,27.16666667
1984,28.44444444
1984,27.77777778
1984,27.88888889
1984,27.55555556
1984,28.22222222
1984,27.83333333
1984,28.33333333
1984,26.83333333
1984,27.5
1984,26.66666667
1984,29.33333333
1984,28.33333333
1984,29.05555556
1984,27.16666667
1984,27.55555556
1984,29.55555556
1984,27.77777778
1984,27.27777778
1984,28.72222222
1984,27.83333333
1984,29.77777778
1984,28.11111111
1984,28.66666667
1984,28.94444444
1984,27.94444444
1984,28.33333333
1984,28.55555556
1984,26.94444444
1984,28.83333333
1984,26.94444444
1984,28.77777778
1984,28.38888889
1984,27.72222222
1984,29.44444444
1984,28.83333333
1984,27.05555556
1984,27.5
1984,26.88888889
1984,26.38888889
1984,26.94444444
1984,27.27777778
1984,27.83333333
1984,27.88888889
1984,27.5
1984,27.5
1984,27.77777778
1984,27.5
1984,27.44444444
1984,28
1984,26.77777778
1984,27.05555556
1984,26.88888889
1984,26.66666667
1984,24.55555556
1984,26.94444444
1984,27.55555556
1984,28.33333333
1984,27.77777778
1984,27.38888889
1984,28.72222222
1984,29
1984,27.44444444
1984,26.55555556
1984,27.44444444
1984,27.38888889
1984,29.33333333
1984,29
1984,26.66666667
1984,29.88888889
1984,28.5
1984,28.44444444
1984,28.94444444
1984,28.22222222
1984,26.5
1984,27.88888889
1984,27.77777778
1984,28.88888889
1984,28.72222222
1984,29.27777778
1984,28.61111111
1984,28.61111111
1984,28.22222222
1984,29.33333333
1984,26.05555556
1984,27.77777778
1984,27.55555556
1984,26.55555556
1984,24.27777778
1984,27.44444444
1984,28.22222222
1984,26.22222222
1984,28.88888889
1984,27.11111111
1984,26.88888889
1984,27.88888889
1984,29.05555556
1984,25.27777778
1984,27.83333333
1984,27.11111111
1984,30.27777778
1984,29.5
1984,28.16666667
1984,27.55555556
1984,28.11111111
1984,26.11111111
1984,25.77777778
1984,26.55555556
1984,30.88888889
1984,30.16666667
1984,29.5
1984,30.22222222
1984,30.72222222
1984,27.77777778
1984,28.77777778
1984,29.16666667
1984,30.88888889
1984,30.88888889
1984,29.11111111
1984,29.05555556
1984,29.94444444
1984,31.83333333
1984,28.77777778
1985,26.61111111
1985,27.94444444
1985,29.22222222
1985,28.55555556
1985,29.11111111
1985,29.77777778
1985,30.5
1985,27.94444444
1985,31.33333333
1985,27.77777778
1985,29.94444444
1985,30.22222222
1985,29
1985,27.66666667
1985,26.38888889
1985,28.05555556
1985,28
1985,28.38888889
1985,28.27777778
1985,26.38888889
1985,27.66666667
1985,28.5
1985,28.5
1985,29.33333333
1985,29.22222222
1985,29.72222222
1985,29.88888889
1985,27.83333333
1985,32.83333333
1985,31.94444444
1985,30.5
1985,29.11111111
1985,26
1985,29.22222222
1985,29.72222222
1985,30.38888889
1985,29.94444444
1985,31.11111111
1985,32.16666667
1985,32.72222222
1985,30.22222222
1985,30.16666667
1985,33.05555556
1985,32.27777778
1985,33.22222222
1985,33.44444444
1985,32.38888889
1985,29.22222222
1985,30.83333333
1985,30.11111111
1985,30.33333333
1985,30.83333333
1985,30.16666667
1985,30.83333333
1985,31.77777778
1985,30.55555556
1985,30.16666667
1985,32.27777778
1985,33.22222222
1985,32.72222222
1985,30.88888889
1985,29.88888889
1985,31.27777778
1985,31.94444444
1985,30.38888889
1985,31.22222222
1985,31.72222222
1985,31.22222222
1985,29.83333333
1985,32.27777778
1985,29.38888889
1985,29.05555556
1985,29.33333333
1985,27
1985,27.94444444
1985,29.5
1985,31.05555556
1985,29.16666667
1985,30.61111111
1985,28
1985,28.94444444
1985,28.55555556
1985,30.05555556
1985,29.55555556
1985,27.05555556
1985,29.88888889
1985,28
1985,31
1985,30.22222222
1985,28.44444444
1985,29.77777778
1985,29.33333333
1985,29.22222222
1985,30.22222222
1985,29.05555556
1985,29.05555556
1985,27.16666667
1985,28.5
1985,29.33333333
1985,28.33333333
1985,28.16666667
1985,27.55555556
1985,28.22222222
1985,26.72222222
1985,28.27777778
1985,28.94444444
1985,28.44444444
1985,28.88888889
1985,26.27777778
1985,26.16666667
1985,26.38888889
1985,28.55555556
1985,29.11111111
1985,27.88888889
1985,28.94444444
1985,27.44444444
1985,27.83333333
1985,28
1985,29.05555556
1985,28.27777778
1985,27.77777778
1985,26.27777778
1985,27.72222222
1985,28.94444444
1985,27.66666667
1985,27.44444444
1985,26.55555556
1985,27.77777778
1985,27.33333333
1985,29
1985,26.94444444
1985,27.16666667
1985,26.66666667
1985,27
1985,28.33333333
1985,25.44444444
1985,26.44444444
1985,28.5
1985,28.11111111
1985,26.38888889
1985,28.83333333
1985,28
1985,28.44444444
1985,27.5
1985,26.83333333
1985,26.38888889
1985,27.77777778
1985,26.05555556
1985,26.77777778
1985,27.11111111
1985,25.44444444
1985,27.38888889
1985,30.27777778
1985,27.44444444
1985,24.5
1985,28.83333333
1985,29
1985,26.72222222
1985,29.55555556
1985,29.27777778
1985,28.77777778
1985,28.22222222
1985,27.66666667
1985,26.83333333
1985,26.05555556
1985,27.55555556
1986,27.38888889
1986,29.77777778
1986,28.5
1986,29.05555556
1986,29.05555556
1986,28.55555556
1986,26.27777778
1986,27.83333333
1986,29.77777778
1986,30.5
1986,29.77777778
1986,32.61111111
1986,29.11111111
1986,33.05555556
1986,28.77777778
1986,32
1986,29.27777778
1986,29.22222222
1986,30.38888889
1986,32.27777778
1986,32.27777778
1986,30.55555556
1986,30.88888889
1986,31.77777778
1986,30.5
1986,29.27777778
1986,30.77777778
1986,29.44444444
1986,29.61111111
1986,28.22222222
1986,28.5
1986,30.05555556
1986,28.33333333
1986,28.16666667
1986,26.83333333
1986,27.83333333
1986,30.55555556
1986,27.44444444
1986,28
1986,27.66666667
1986,29.61111111
1987,27.61111111
1987,28.44444444
1987,28.22222222
1987,28.55555556
1987,32.27777778
1987,30.44444444
1987,29.72222222
1987,29.94444444
1987,29.16666667
1987,30.22222222
1987,29.11111111
1987,30.22222222
1987,30.55555556
1987,32.83333333
1987,29.38888889
1987,30.61111111
1987,32.16666667
1987,31.94444444
1987,30.77777778
1987,31.22222222
1987,31.22222222
1987,31.66666667
1987,30.05555556
1987,29.61111111
1987,31.94444444
1987,30.27777778
1987,30.44444444
1987,31.83333333
1987,31.94444444
1987,31.94444444
1987,31.33333333
1987,33.22222222
1987,30.88888889
1987,30.61111111
1987,32.66666667
1987,32.05555556
1987,32.83333333
1987,31.05555556
1987,30.55555556
1987,31
1987,30.77777778
1987,30.88888889
1987,29.94444444
1987,31.94444444
1987,33.27777778
1987,31.5
1987,30.94444444
1987,30.94444444
1987,30.38888889
1987,30.33333333
1987,28.27777778
1987,27.38888889
1987,28.61111111
1987,30.77777778
1987,31.88888889
1987,31.72222222
1987,29.38888889
1987,30
1987,30.11111111
1987,29.44444444
1987,29.66666667
1987,30.33333333
1987,32.72222222
1987,30
1987,30.55555556
1987,30.55555556
1987,29.94444444
1987,28.16666667
1987,30.61111111
1987,30.22222222
1987,30.61111111
1987,29.77777778
1987,29.44444444
1987,28.77777778
1987,27
1987,28.38888889
1987,29.61111111
1987,29.88888889
1987,27.44444444
1987,30.72222222
1987,29.27777778
1987,28.88888889
1987,29.11111111
1987,27.94444444
1987,29.22222222
1987,30.38888889
1987,26.11111111
1987,29.27777778
1987,28.22222222
1987,30.55555556
1987,31.22222222
1987,29
1987,25.44444444
1987,26.94444444
1987,28.77777778
1987,29.38888889
1987,29.55555556
1987,28.33333333
1987,28.72222222
1987,25.77777778
1987,28.77777778
1987,29.61111111
1987,28.77777778
1987,27.72222222
1987,28.11111111
1987,29.5
1987,27.5
1987,31.16666667
1987,29.22222222
1987,28.61111111
1987,28.11111111
1987,28.11111111
1987,29.88888889
1987,28.5
1987,29.05555556
1987,27.55555556
1987,28.11111111
1987,29.55555556
1987,30.72222222
1987,29.11111111
1987,28.16666667
1987,30
1987,28.05555556
1987,30.05555556
1987,28.5
1987,30.22222222
1987,29.5
1987,28.61111111
1987,29.94444444
1987,30
1987,30.27777778
1987,28.27777778
1987,29.94444444
1987,28.94444444
1987,31.94444444
1987,30.11111111
1987,28.94444444
1987,27.05555556
1987,28.88888889
1987,28.61111111
1987,29.55555556
1987,30.94444444
1987,30.38888889
1987,29.05555556
1987,29
1987,28.11111111
1987,30.55555556
1987,28.77777778
1987,30.05555556
1988,28.72222222
1988,28.11111111
1988,31.16666667
1988,29.33333333
1988,31.38888889
1988,31.16666667
1988,33
1988,31.22222222
1988,29.33333333
1988,29.77777778
1988,30.11111111
1988,29.83333333
1988,29.55555556
1988,29.33333333
1988,28.38888889
1988,29.77777778
1988,29.05555556
1988,29.33333333
1988,29.44444444
1988,28.66666667
1988,30.05555556
1988,28.88888889
1988,29.72222222
1988,28.61111111
1988,29.55555556
1988,29.16666667
1988,29
1988,29.66666667
1988,29.83333333
1988,28.55555556
1988,28.5
1988,27.66666667
1988,27.77777778
1988,27.5
1988,27.66666667
1988,27.83333333
1988,27.11111111
1988,27.61111111
1988,26.77777778
1988,25.05555556
1988,26.38888889
1988,26.83333333
1988,28.05555556
1988,27.44444444
1988,27.66666667
1988,27.11111111
1988,27.27777778
1988,26.77777778
1988,26.5
1988,27.11111111
1988,26.77777778
1988,27.33333333
1988,26.11111111
1988,27.11111111
1988,26.33333333
1988,26.5
1988,26.83333333
1988,26.83333333
1988,27.88888889
1988,27.94444444
1988,26.72222222
1988,26.66666667
1988,26.55555556
1988,26.77777778
1988,25.83333333
1988,27.27777778
1988,28.77777778
1988,26.44444444
1988,26.38888889
1988,26.61111111
1988,26.61111111
1988,26.88888889
1988,28.88888889
1988,28.22222222
1988,28.61111111
1988,26.77777778
1988,27.38888889
1988,27.83333333
1988,28.38888889
1988,29.16666667
1988,28.33333333
1988,27.5
1988,25.77777778
1988,28.27777778
1988,28.33333333
1989,27.83333333
1989,27.83333333
1989,29.55555556
1989,30.94444444
1989,29.11111111
1989,31.77777778
1989,31.27777778
1989,29.16666667
1989,30.55555556
1989,28.11111111
1989,28.5
1989,28.66666667
1989,29.55555556
1989,27
1989,25.61111111
1989,28.05555556
1989,28.83333333
1989,27.55555556
1989,27.72222222
1989,27.61111111
1989,27.11111111
1989,27.88888889
1989,27.66666667
1989,26.66666667
1989,28.72222222
1989,27.22222222
1989,25.55555556
1989,26.88888889
1989,27.5
1989,28.44444444
1989,25.94444444
1989,26.61111111
1989,26.72222222
1989,26.94444444
1989,27.16666667
1989,27.27777778
1989,27.22222222
1989,27.27777778
1989,27.44444444
1989,26.11111111
1989,26.77777778
1989,28.88888889
1989,27.88888889
1989,27.27777778
1989,29.83333333
1989,28.61111111
1989,28.16666667
1989,27.27777778
1990,30.55555556
1990,28.94444444
1990,31.22222222
1990,30.5
1990,29.66666667
1990,30.72222222
1990,30.88888889
1990,30.5
1990,28.77777778
1990,30.22222222
1990,29.77777778
1990,28.72222222
1990,29.55555556
1990,31.22222222
1990,30.94444444
1990,29.55555556
1990,31.16666667
1990,32.88888889
1990,30.11111111
1990,30.66666667
1990,32.05555556
1990,29.77777778
1990,31.16666667
1990,30.27777778
1990,30
1990,29.22222222
1990,30
1990,28.38888889
1990,32.27777778
1990,28.61111111
1990,31.5
1990,27.44444444
1990,26.77777778
1990,27.5
1990,26.5
1990,28.05555556
1990,26.83333333
1990,26.72222222
1990,27.22222222
1990,29.05555556
1990,25.94444444
1990,28.55555556
1990,27.5
1990,27.38888889
1990,27.38888889
1990,27.22222222
1990,27.05555556
1990,27.16666667
1990,27.38888889
1990,27.83333333
1990,26.72222222
1990,28.55555556
1990,27.27777778
1990,27.61111111
1990,27
1990,26.16666667
1990,25.72222222
1990,28.11111111
1990,27.38888889
1990,27.44444444
1990,26.61111111
1990,24.5
1990,27.33333333
1990,27.44444444
1990,26.72222222
1990,26.66666667
1990,25.22222222
1990,27.72222222
1990,28.77777778
1990,28
1990,28.61111111
1990,28.22222222
1990,27.77777778
1990,25.77777778
1990,27.83333333
1990,26.83333333
1990,27.94444444
1990,27.77777778
1990,28.27777778
1990,27.66666667
1990,28.55555556
1990,26.88888889
1990,27.5
1990,26.27777778
1990,28.16666667
1990,28.27777778
1990,27.72222222
1991,27.55555556
1991,27.66666667
1991,27.11111111
1991,31.16666667
1991,28.77777778
1991,31.11111111
1991,28.27777778
1991,28.66666667
1991,30.83333333
1991,30.33333333
1991,29.27777778
1991,29.11111111
1991,28.27777778
1991,29.66666667
1991,29.77777778
1991,29.55555556
1991,28.61111111
1991,29.22222222
1991,30.33333333
1991,31.16666667
1991,29.27777778
1991,27.5
1991,29.27777778
1991,25.11111111
1991,26.11111111
1991,24.38888889
1991,27.27777778
1991,29.16666667
1991,28.61111111
1991,28.77777778
1991,27.22222222
1991,26.44444444
1991,28.05555556
1991,26
1991,27.44444444
1991,26.44444444
1991,27.61111111
1991,28.22222222
1991,27.72222222
